train_loss,train_accuracy,val_loss,val_accuracy,epoch_duration
1.4505578168233235,0.6059375,0.693642501768313,0.7863212719298245,228.17260813713074
0.5094653411706289,0.8358333333333333,0.6827876771751203,0.7867324561403508,227.65265107154846
0.28719596390922864,0.90375,0.7120796457717293,0.7857730263157895,228.20545864105225
0.18251361899077892,0.9402083333333333,0.8456027601894579,0.7584978070175439,228.21022009849548
0.13780089280257624,0.9551041666666666,0.8478900821585404,0.7776864035087719,226.71529030799866
0.10131049901867906,0.9647916666666667,0.8041319564769143,0.7798793859649124,228.28074312210083
